పూర్తిచేసి	O
అక్కడ	O
కూడా	O
మళ్లి	O
క్రింద	O
ఫ్లోరింగ్	O
అంతా	O
బాగున్నా	O
కూడా	O
చలి	O
కాలం	O
కాబట్టి	O
కార్పొరేటు	O
అవన్నీ	O
కూడా	O
ఏర్పాటు	O
చేసుకొని	O

టీడీపీ	O
జాతీయ	O
అధ్యక్షుడు	O
ప్రతిపక్ష	O
నేత	O
చంద్రబాబు	O
నాయుడు	O
జమిలి	O
ఎన్నికల	O
సంబంధించి	O
చేసిన	O
ప్రకటన	O
నేపథ్యంలో	O
నిజంగా	O
ఏం	O
జరగబోతోంది	O
జమిలి	O
ఎన్నికలు	O
రాబోతున్నాయా	O
గతంలో	O
ప్రధాని	O
కూడా	O
అప్పీల్	O
చేసిన	O
పరిస్థితి	O
కనిపిస్తోంది	O
ఈ	O
అంశంపై	O
బిహైండ్	O
డెడ్లైన్స్	O
చర్చ	O
కోనసాగుతోంది	O

ఎందుకంటే	O
ఇప్పుడు	O
జనరల్	O
గా	O
ప్రజల్లో	O
మార్పు	O
గమనించారా	O
మనం	O

Dhanushree	B-repair_R
ప్చ్	B-edit_R
తర్వాత	B-Alteration
ఒకరోజు	B-Alteration
నాకిక్కడ	B-Alteration
ఆంధ్రప్రదేశ్	B-Alteration
యొక్క	B-Alteration
పరిపాలన	B-Alteration
బాధ్యతలు	B-Alteration
మిస్	B-Alteration
అవుతారనే	B-Alteration
ఒకటి	B-Alteration
రెండు	B-Alteration
చెప్పారు	B-Alteration
ధనుశ్రీ	B-Alteration
గారు	B-Alteration

రాజేశ్వరి	O
కాలుష్యానికి	O
భారీ	O
వర్షాలకు	O
సంబంధం	O
ఏమైనా	O
ఉందా	O

మొన్న	B-repeat_R
మీరు	I-repeat_R
మొన్న	B-Alteration
మీరు	I-Alteration
ట్రాక్టర్లు	O
ఇచ్చారు	O
వాటికి	O
కేంద్రంలో	O
కేంద్రం	O
నిధులే	O
మీరు	O
ఫీ	O

ఒకొక్క	O
మిత్రుడు	O
చేజారిపోతున్నారు	O
గదా	O
ఎనభై	O
ఎనిమిది	O
స్థానాలు	O
కలిగిన	O
బలంగా	O
ఉన్నటువంటి	O
ఇరవై	O
రెండు	O
ప్ల‌స్	O
ఆరు	O
మూడు	O
లోక్‌సభలో	O
ఇరవై	O
రెండు	O
రాజ్యసభలో	O
ఒక	O
ఆరు	O

దానికి	O
సంస్థలకి	O
ఈ	O
ఐదువేల	O
సరే	B-pet_R
వంద	O
కోట్ల	O
అం	B-pet_R
టే	I-pet_R
రూపాయల	O
నిధులు	O
ఎవరి	O
కోసం	O
పణంగా	O
పెట్టారు	O
ఆ	O
రోజు	O

మీరేదో	O
చేశారు	O
బీజేపీకి	O
అనుకూలంగా	O
ఉన్నామని	O
దాని	O
ఆహ్	B-filler_R
ద్వారా	O
ఎం	O
లబ్ధి	O
పొందాలనుకుంటున్నారు	O
ఎందుకంటే	O
నేతలు	O
వెళ్ళేవారు	O
ఆగుతారు	O
ఉహ్	B-filler_R
ఇది	O
బీజేపీ	O
ఆహ్	B-filler_R
చేస్తున్నా	O
ఆరోపణ	O
బిజెపి	O
చేస్తున్న	O
ప్చ్	B-filler_R
ఆరోపణ	O
ఉహ్	B-filler_R
ఈశ్వర్	O
గారు	O
ఉం	O
ఈశ్వర్	O
గారు	O
నేను	O
ఇందాకె	O
చెప్పా	O

ఈశ్వర్	O
గారు	O
గుడ్	O
మార్నింగ్	O
లక్ష్మణ	O
గారికి	O
నమస్కారం	O

స్పెషల్	O
చీఫ్	O
సెక్రటరీ	O
హెల్త్	O
డిపార్ట్మెంట్	O
వారు	O
కూడా	O

కబట్టి	B-false_R
డిఫరెంట్	I-false_R
గా	I-false_R
ఆ	I-false_R
హ్మ్మ్	B-edit_R
వ్యవస్థలో	O
అడ్డం	O
పెట్టుకుని	O
ఏదో	O
రకంగా	O
మా	O
అలా	O
మేనేజ్	O
చేయగలుగుతున్నారు	O
తప్ప	O
ప్రజలు	O
ఇప్పుడు	O
కరోనా	O
బారిన	O
పడి	O
పోయి	O
ఈరోజు	O
ఎన్నో	O
అవస్థలు	O
పడుతుంటే	O
ప్రభుత్వం	O
కంట్రోల్‌	O
చేస్తూ	O

ఏజెంట్	O
వారు	O
ఇచ్చినటువంటి	O
నోటీసు	O
రైతుల	O
పక్షాన	O
అది	O
ఇంకా	O
తీసుకోవాలని	O
బీజేపీ	O
పార్లమెంట్	O
మెంబర్	O
కూడా	O

గత	O
ఐదు	O
సంవత్సరాల	O
క్రితం	O
చెప్పినటువంటి	O
ఒక	B-repeat_R
ఒక	B-Alteration
మాటలివే	O

మరి	B-false_R
వెనకబడిన	I-false_R
జిల్లాలకు	I-false_R
కాదు	B-edit_R
అం	I-edit_R
టే	I-edit_R
మనిషిలో	O
మార్పుఉండకుడదు	O
రావడం	O
పార్టీలో	O
మార్పు	O
ఉండకుడదు	O
వ్యవస్థలో	O
మార్పు	O
ఉండకుడదు	O

మేము	O
అడుగుతుంది	O
ఈయన్ని	O
మన	O
ముఖ్యమంత్రి	B-repeat_R
గారిని	I-repeat_R
శశికళ	I-repeat_R
ముఖ్యమంత్రి	B-Alteration
గారిని	I-Alteration
శశికళ	I-Alteration
కేసులో	O
అదే	O
కదా	O
జరిగింది	O
చెన్నై	O
లో	O
యావండి	O

ఏదైతే	O
మీడియా	O
స్పెక్యులేషన్	O
ఆరోతేదీ	O
వైయస్	O
జగన్మోహన్	O
రెడ్డి	O
గారు	O
ఢిల్లీలో	O
ఉన్నప్పుడు	O
చాలా	O
విస్తృతమైన	O
కవరేజీనిచ్చే	O
ఆ	O
కవరేజ్	O
లో	O
ప్రధానంగా	O

లేదండి	O
అగ్రికల్చర్	O
కోసం	O
బిల్లు	O
ఇచ్చాం	O
రైతుల	O
కోసం	O
బిల్లు	O
ఇచ్చాం	O
కరోనా	O
కోసం	O
బిల్లు	O
ఇచ్చాం	O
ఈశ్వర్	O
గారు	O
రజనీ	O
గారిని	O
మమ్మల్ని	O
కలిసి	O
చర్చకి	O
పిలవండి	O
తప్పకుండ	O
రైతులకి	O
సంబందిన్చినటువంటి	O
బిల్లుల	O
మీద	O
సంత్సరంగా	O
చర్చ	O
పెడదాం	O

సూర్యప్రకాష్	O
గారు	O
ఇరవై	O
నాలుగు	O
గంటల్లో	O
అరెస్టు	O
చేయటం	O
తస్చారానికి	O
కిందకి	O
వస్తుందా	O
అదేవిధంగా	O

వారి	B-false_R
విషయంలో	I-false_R
నేను	O
సతీష్‌గారు	O
ని	O
క్లియర్	O
గా	O
ఒక	O
క్వశ్చన్	O
అడుగుతాను	O
ఇక్కడ	O
బండి	O
సంజయ్	O
గారు	O
చెప్పింది	O
ఏంది	O
అంటే	O
ఓల్డ్	O
సిటీలో	O
రోహింగ్యాలు	O
ఉన్నారు	O
అని	O
చెప్పినారు	O
ఓల్డ్	O
సిటీలో	O
రోహింగ్యాలు	O
ఉంటే	O
దాని	O
మీద	O
చర్య	O
తీసుకోవాల్సిన	O
బాధ్యత	O
ఎవరిది	O
అమిత్	O
షా	O
గారిది	O

మైక్రోసాఫ్ట్	O
వ్యవస్థాపకుడు	O
బిల్‌గేట్స్	O
నేతృత్వంలో	O
బ్రేక్	O
థ్రు	O
ఎనర్జీ	O
నడుస్తోంది	O

ఒకవేళ	O
నిజంగా	O
కేంద్ర	O
ప్రభుత్వం	O
ఒకే	O
దేశం	O
ఒకే	O
ఎన్నికలు	O
రెండు	O
వేల	O
ఇరవై	O
రెండులో	O
జమిలి	O
ఎన్నికలకు	O
సిద్ధమవుతుంటే	O
మీరు	O
ఓపెన్గా	O
మద్దతిస్తారా	O

మరి	B-pet_R
మాకు	O
ఎ	O
ఏప్	O
ఏ	O
పార్టీ	O
ఓ	O
అసలు	B-pet_R
మాకు	O
దగ్గరే	O
ఉందని	O
కాదు	O

ఇప్పుడేదో	O
కొత్తగా	O
ఆయనను	O
మినహాయించాలంటూ	O
కాదు	O
ఇప్పుడైతే	O
ముఖ్యమంత్రిగారు	O
నేను	O
రావాలంటే	O

మేం	O
అసలు	B-pet_R
ఎప్పుడు	O
చేస్తావు	O
నువ్వు	O
అల్లాగే	O
కేంద్రం	O
కుడా	O
మాకు	O
సరే	B-pet_R
పూర్తి	O
సహాయ	O
సరే	B-pet_R
సహకారాలు	O
మరి	B-pet_R
అంటే	O
అప్పుడు	O
నాకు	O
అది	B-pet_R
తేలింది	O
ఏంటంటే	O
అప్పుడు	O
నిధులు	O
